id,analysis_id,phase_group,phase_task,started_at_ms,duration_ms,record_count,error,created_at
1,7841,dns_records,auth,0,198,0,,2026-03-14 17:18:05.560237
2,7841,dnssec_dane,cds_cdnskey,69,153,0,,2026-03-14 17:18:05.624088
3,7841,registrar_infra,ns_delegation,2,223,0,,2026-03-14 17:18:05.684354
4,7841,registrar_infra,https_svcb,68,163,0,,2026-03-14 17:18:05.744929
5,7841,smtp_transport,smimea_openpgpkey,155,84,0,,2026-03-14 17:18:05.805288
6,7841,email_auth,dmarc,2,289,0,,2026-03-14 17:18:05.866014
7,7841,policy_records,caa,0,291,0,,2026-03-14 17:18:05.92694
8,7841,email_auth,spf,149,175,0,,2026-03-14 17:18:05.987059
9,7841,policy_records,mta_sts,154,176,0,,2026-03-14 17:18:06.047511
10,7841,policy_records,bimi,155,186,0,,2026-03-14 17:18:06.107745
11,7841,policy_records,tlsrpt,154,190,0,,2026-03-14 17:18:06.16808
12,7841,dns_records,resolver_consensus,2,356,0,,2026-03-14 17:18:06.228279
13,7841,registrar_infra,delegation_consistency,87,343,0,,2026-03-14 17:18:06.28914
14,7841,dnssec_dane,dnssec_ops,87,374,0,,2026-03-14 17:18:06.349335
15,7841,dns_records,basic,0,568,0,,2026-03-14 17:18:06.410063
16,7841,dnssec_dane,dnssec,0,723,0,,2026-03-14 17:18:06.470544
17,7841,smtp_transport,nmap_dns,69,664,0,,2026-03-14 17:18:06.530722
18,7841,registrar_infra,ns_fleet,87,734,0,,2026-03-14 17:18:06.590887
19,7841,email_auth,dkim,99,751,0,,2026-03-14 17:18:06.651282
20,7841,ct_subdomains,security_txt,155,1259,0,,2026-03-14 17:18:06.711524
21,7841,ct_subdomains,secret_exposure,155,1377,0,,2026-03-14 17:18:06.772049
22,7841,ct_subdomains,ai_surface,155,4621,0,,2026-03-14 17:18:06.83213
23,7841,registrar_infra,registrar,2,11938,0,,2026-03-14 17:18:06.89257
24,7841,ct_subdomains,ct_subdomains,155,120001,0,,2026-03-14 17:18:06.952628
25,7841,dnssec_dane,dane,120156,0,0,,2026-03-14 17:18:07.012772
26,7841,smtp_transport,smtp_transport,120157,1,0,,2026-03-14 17:18:07.073199
27,7841,analysis_engine,synthesis,120159,1,0,,2026-03-14 17:18:07.133345
28,7842,registrar_infra,registrar,0,0,0,,2026-03-14 17:18:55.968262
29,7842,registrar_infra,https_svcb,0,29,0,,2026-03-14 17:18:56.030829
30,7842,dnssec_dane,cds_cdnskey,0,32,0,,2026-03-14 17:18:56.090553
31,7842,smtp_transport,smimea_openpgpkey,1,32,0,,2026-03-14 17:18:56.150342
32,7842,dns_records,auth,0,58,0,,2026-03-14 17:18:56.210023
33,7842,registrar_infra,ns_delegation,0,68,0,,2026-03-14 17:18:56.269842
34,7842,smtp_transport,nmap_dns,0,77,0,,2026-03-14 17:18:56.329395
35,7842,dns_records,resolver_consensus,0,134,0,,2026-03-14 17:18:56.389079
36,7842,email_auth,dmarc,1,156,0,,2026-03-14 17:18:56.44864
37,7842,email_auth,spf,1,156,0,,2026-03-14 17:18:56.508035
38,7842,dnssec_dane,dnssec_ops,1,168,0,,2026-03-14 17:18:56.567455
39,7842,policy_records,caa,0,172,0,,2026-03-14 17:18:56.627156
40,7842,policy_records,bimi,1,186,0,,2026-03-14 17:18:56.68673
41,7842,policy_records,mta_sts,1,194,0,,2026-03-14 17:18:56.746299
42,7842,dns_records,basic,0,212,0,,2026-03-14 17:18:56.80587
43,7842,policy_records,tlsrpt,1,214,0,,2026-03-14 17:18:56.865632
44,7842,registrar_infra,delegation_consistency,1,254,0,,2026-03-14 17:18:56.925287
45,7842,dnssec_dane,dnssec,0,345,0,,2026-03-14 17:18:56.984969
46,7842,registrar_infra,ns_fleet,1,420,0,,2026-03-14 17:18:57.044451
47,7842,email_auth,dkim,1,518,0,,2026-03-14 17:18:57.104166
48,7842,ct_subdomains,security_txt,2,1517,0,,2026-03-14 17:18:57.164107
49,7842,ct_subdomains,secret_exposure,3,1625,0,,2026-03-14 17:18:57.223503
50,7842,ct_subdomains,ai_surface,3,4951,0,,2026-03-14 17:18:57.283137
51,7842,ct_subdomains,ct_subdomains,1,120000,0,,2026-03-14 17:18:57.342833
52,7842,dnssec_dane,dane,120003,1,0,,2026-03-14 17:18:57.402331
53,7842,smtp_transport,smtp_transport,120004,3,0,,2026-03-14 17:18:57.461657
54,7842,analysis_engine,synthesis,120007,0,0,,2026-03-14 17:18:57.521089
55,7843,registrar_infra,https_svcb,0,40,0,,2026-03-14 17:39:05.196835
56,7843,smtp_transport,smimea_openpgpkey,3,45,0,,2026-03-14 17:39:05.282977
57,7843,email_auth,spf,2,107,0,,2026-03-14 17:39:05.364333
58,7843,smtp_transport,nmap_dns,0,153,0,,2026-03-14 17:39:05.44559
59,7843,policy_records,caa,0,174,0,,2026-03-14 17:39:05.5264
60,7843,policy_records,mta_sts,2,242,0,,2026-03-14 17:39:05.607397
61,7843,dnssec_dane,cds_cdnskey,0,252,0,,2026-03-14 17:39:05.688477
62,7843,dns_records,auth,0,265,0,,2026-03-14 17:39:05.769628
63,7843,dns_records,resolver_consensus,0,339,0,,2026-03-14 17:39:05.850509
64,7843,dnssec_dane,dnssec_ops,1,347,0,,2026-03-14 17:39:05.931388
65,7843,registrar_infra,ns_delegation,0,415,0,,2026-03-14 17:39:06.012329
66,7843,policy_records,bimi,2,548,0,,2026-03-14 17:39:06.093555
67,7843,dns_records,basic,0,693,0,,2026-03-14 17:39:06.174271
68,7843,dnssec_dane,dnssec,0,707,0,,2026-03-14 17:39:06.255324
69,7843,policy_records,tlsrpt,2,740,0,,2026-03-14 17:39:06.336319
70,7843,email_auth,dmarc,2,842,0,,2026-03-14 17:39:06.417049
71,7843,registrar_infra,ns_fleet,1,847,0,,2026-03-14 17:39:06.498052
72,7843,registrar_infra,delegation_consistency,1,950,0,,2026-03-14 17:39:06.579101
73,7843,email_auth,dkim,2,1586,0,,2026-03-14 17:39:06.659833
74,7843,ct_subdomains,security_txt,3,1702,0,,2026-03-14 17:39:06.740773
75,7843,ct_subdomains,secret_exposure,3,2019,0,,2026-03-14 17:39:06.821405
76,7843,ct_subdomains,ai_surface,3,7649,0,,2026-03-14 17:39:06.902416
77,7843,registrar_infra,registrar,0,29233,0,,2026-03-14 17:39:06.983272
78,7843,ct_subdomains,ct_subdomains,2,72972,0,,2026-03-14 17:39:07.064186
79,7843,dnssec_dane,dane,72976,0,0,,2026-03-14 17:39:07.145041
80,7843,smtp_transport,smtp_transport,72976,1,0,,2026-03-14 17:39:07.226308
81,7843,analysis_engine,synthesis,72978,0,0,,2026-03-14 17:39:07.307182
82,7844,email_auth,spf,4,101,0,,2026-03-14 20:05:40.714713
83,7844,registrar_infra,https_svcb,0,108,0,,2026-03-14 20:05:40.790726
84,7844,registrar_infra,registrar,5,133,0,,2026-03-14 20:05:40.864041
85,7844,dnssec_dane,cds_cdnskey,1,137,0,,2026-03-14 20:05:40.937526
86,7844,email_auth,dmarc,4,145,0,,2026-03-14 20:05:41.011696
87,7844,smtp_transport,smimea_openpgpkey,7,144,0,,2026-03-14 20:05:41.08521
88,7844,dns_records,resolver_consensus,0,157,0,,2026-03-14 20:05:41.158842
89,7844,registrar_infra,ns_delegation,4,189,0,,2026-03-14 20:05:41.23207
90,7844,dns_records,auth,3,200,0,,2026-03-14 20:05:41.305315
91,7844,dnssec_dane,dnssec,4,241,0,,2026-03-14 20:05:41.381478
92,7844,smtp_transport,nmap_dns,1,252,0,,2026-03-14 20:05:41.455048
93,7844,policy_records,tlsrpt,6,253,0,,2026-03-14 20:05:41.528668
94,7844,policy_records,caa,3,257,0,,2026-03-14 20:05:41.602243
95,7844,policy_records,bimi,7,260,0,,2026-03-14 20:05:41.675861
96,7844,policy_records,mta_sts,5,262,0,,2026-03-14 20:05:41.749175
97,7844,dnssec_dane,dnssec_ops,3,265,0,,2026-03-14 20:05:41.822782
98,7844,registrar_infra,delegation_consistency,2,405,0,,2026-03-14 20:05:41.896015
99,7844,ct_subdomains,secret_exposure,8,604,0,,2026-03-14 20:05:41.969536
100,7844,ct_subdomains,security_txt,8,644,0,,2026-03-14 20:05:42.042809
101,7844,registrar_infra,ns_fleet,3,717,0,,2026-03-14 20:05:42.116178
102,7844,email_auth,dkim,5,867,0,,2026-03-14 20:05:42.189516
103,7844,dns_records,basic,2,2142,0,,2026-03-14 20:05:42.262902
104,7844,ct_subdomains,ai_surface,8,2277,0,,2026-03-14 20:05:42.336729
105,7844,ct_subdomains,ct_subdomains,7,73770,0,,2026-03-14 20:05:42.410017
106,7844,dnssec_dane,dane,73777,1,0,,2026-03-14 20:05:42.482939
107,7844,smtp_transport,smtp_transport,73779,2,0,,2026-03-14 20:05:42.556308
108,7844,analysis_engine,synthesis,73783,2,0,,2026-03-14 20:05:42.629791
109,7845,ct_subdomains,ct_subdomains,0,0,0,,2026-03-14 21:09:29.475306
110,7845,registrar_infra,registrar,0,0,0,,2026-03-14 21:09:29.536809
111,7845,email_auth,spf,0,29,0,,2026-03-14 21:09:29.597805
112,7845,dnssec_dane,cds_cdnskey,1,30,0,,2026-03-14 21:09:29.658349
113,7845,registrar_infra,https_svcb,1,31,0,,2026-03-14 21:09:29.718958
114,7845,email_auth,dmarc,0,33,0,,2026-03-14 21:09:29.779425
115,7845,smtp_transport,smimea_openpgpkey,0,41,0,,2026-03-14 21:09:29.83964
116,7845,ct_subdomains,security_txt,1,47,0,,2026-03-14 21:09:29.899904
117,7845,dns_records,auth,0,82,0,,2026-03-14 21:09:29.960143
118,7845,smtp_transport,nmap_dns,1,128,0,,2026-03-14 21:09:30.020455
119,7845,dns_records,resolver_consensus,0,128,0,,2026-03-14 21:09:30.080696
120,7845,policy_records,caa,0,129,0,,2026-03-14 21:09:30.140839
121,7845,dnssec_dane,dnssec_ops,0,130,0,,2026-03-14 21:09:30.201227
122,7845,registrar_infra,ns_delegation,0,130,0,,2026-03-14 21:09:30.261344
123,7845,policy_records,bimi,0,140,0,,2026-03-14 21:09:30.321919
124,7845,policy_records,mta_sts,0,146,0,,2026-03-14 21:09:30.382725
125,7845,policy_records,tlsrpt,0,162,0,,2026-03-14 21:09:30.443702
126,7845,ct_subdomains,secret_exposure,1,162,0,,2026-03-14 21:09:30.503753
127,7845,dns_records,basic,0,202,0,,2026-03-14 21:09:30.564556
128,7845,dnssec_dane,dnssec,0,306,0,,2026-03-14 21:09:30.624822
129,7845,ct_subdomains,ai_surface,1,326,0,,2026-03-14 21:09:30.685233
130,7845,registrar_infra,delegation_consistency,1,370,0,,2026-03-14 21:09:30.745359
131,7845,registrar_infra,ns_fleet,0,410,0,,2026-03-14 21:09:30.805424
132,7845,email_auth,dkim,0,442,0,,2026-03-14 21:09:30.865867
133,7845,dnssec_dane,dane,443,139,0,,2026-03-14 21:09:30.926395
134,7845,smtp_transport,smtp_transport,583,14861,0,,2026-03-14 21:09:30.986676
135,7845,analysis_engine,synthesis,15445,4191,0,,2026-03-14 21:09:31.046763
136,7846,registrar_infra,https_svcb,4,32,0,,2026-03-14 23:04:01.378907
137,7846,email_auth,dmarc,7,30,0,,2026-03-14 23:04:01.438101
138,7846,dnssec_dane,cds_cdnskey,4,35,0,,2026-03-14 23:04:01.496978
139,7846,policy_records,caa,1,49,0,,2026-03-14 23:04:01.555752
140,7846,smtp_transport,smimea_openpgpkey,8,54,0,,2026-03-14 23:04:01.614929
141,7846,dnssec_dane,dnssec,1,68,0,,2026-03-14 23:04:01.673667
142,7846,dnssec_dane,dnssec_ops,6,107,0,,2026-03-14 23:04:01.732356
143,7846,smtp_transport,nmap_dns,4,184,0,,2026-03-14 23:04:01.790896
144,7846,registrar_infra,ns_delegation,1,201,0,,2026-03-14 23:04:01.849427
145,7846,dns_records,resolver_consensus,2,233,0,,2026-03-14 23:04:01.908052
146,7846,dns_records,auth,1,239,0,,2026-03-14 23:04:01.966655
147,7846,registrar_infra,registrar,2,291,0,,2026-03-14 23:04:02.029706
148,7846,email_auth,spf,6,310,0,,2026-03-14 23:04:02.088145
149,7846,ct_subdomains,secret_exposure,5,509,0,,2026-03-14 23:04:02.146832
150,7846,registrar_infra,delegation_consistency,5,522,0,,2026-03-14 23:04:02.205515
151,7846,ct_subdomains,security_txt,9,710,0,,2026-03-14 23:04:02.263978
152,7846,registrar_infra,ns_fleet,6,1060,0,,2026-03-14 23:04:02.32262
153,7846,ct_subdomains,ai_surface,5,1782,0,,2026-03-14 23:04:02.382399
154,7846,policy_records,mta_sts,7,2055,0,,2026-03-14 23:04:02.440852
155,7846,policy_records,bimi,8,2066,0,,2026-03-14 23:04:02.499278
156,7846,policy_records,tlsrpt,7,2101,0,,2026-03-14 23:04:02.564643
157,7846,dns_records,basic,0,2386,0,,2026-03-14 23:04:02.623322
158,7846,email_auth,dkim,7,2577,0,,2026-03-14 23:04:02.681558
159,7846,ct_subdomains,ct_subdomains,8,58391,0,,2026-03-14 23:04:02.7401
160,7846,dnssec_dane,dane,58401,2111,0,,2026-03-14 23:04:02.798309
161,7846,smtp_transport,smtp_transport,60513,2,0,,2026-03-14 23:04:02.856635
162,7846,analysis_engine,synthesis,60516,2,0,,2026-03-14 23:04:02.915256
163,7847,registrar_infra,registrar,0,0,0,,2026-03-14 23:04:06.457574
164,7847,dnssec_dane,cds_cdnskey,0,25,0,,2026-03-14 23:04:06.517367
165,7847,registrar_infra,https_svcb,0,30,0,,2026-03-14 23:04:06.575998
166,7847,policy_records,caa,0,35,0,,2026-03-14 23:04:06.63476
167,7847,dnssec_dane,dnssec,0,36,0,,2026-03-14 23:04:06.693924
168,7847,dns_records,auth,0,82,0,,2026-03-14 23:04:06.752688
169,7847,smtp_transport,smimea_openpgpkey,1,81,0,,2026-03-14 23:04:06.811611
170,7847,email_auth,dmarc,2,83,0,,2026-03-14 23:04:06.870553
171,7847,email_auth,spf,2,84,0,,2026-03-14 23:04:06.929106
172,7847,smtp_transport,nmap_dns,0,119,0,,2026-03-14 23:04:06.987985
173,7847,dns_records,resolver_consensus,0,123,0,,2026-03-14 23:04:07.046763
174,7847,dnssec_dane,dnssec_ops,2,128,0,,2026-03-14 23:04:07.10535
175,7847,ct_subdomains,secret_exposure,2,131,0,,2026-03-14 23:04:07.164248
176,7847,registrar_infra,ns_delegation,0,234,0,,2026-03-14 23:04:07.225368
177,7847,ct_subdomains,security_txt,1,290,0,,2026-03-14 23:04:07.284719
178,7847,registrar_infra,delegation_consistency,1,686,0,,2026-03-14 23:04:07.343324
179,7847,registrar_infra,ns_fleet,1,980,0,,2026-03-14 23:04:07.402584
180,7847,ct_subdomains,ai_surface,2,1308,0,,2026-03-14 23:04:07.461569
181,7847,policy_records,tlsrpt,3,2028,0,,2026-03-14 23:04:07.520087
182,7847,policy_records,bimi,3,2029,0,,2026-03-14 23:04:07.578625
183,7847,policy_records,mta_sts,2,2131,0,,2026-03-14 23:04:07.637354
184,7847,dns_records,basic,0,2318,0,,2026-03-14 23:04:07.695765
185,7847,email_auth,dkim,2,2639,0,,2026-03-14 23:04:07.755465
186,7847,ct_subdomains,ct_subdomains,3,54891,0,,2026-03-14 23:04:07.813784
187,7847,dnssec_dane,dane,54894,2061,0,,2026-03-14 23:04:07.872749
188,7847,smtp_transport,smtp_transport,56956,3655,0,,2026-03-14 23:04:07.931892
189,7847,analysis_engine,synthesis,60611,1,0,,2026-03-14 23:04:07.990484
1347,7889,dns_records,basic,0,180,0,,2026-03-15 21:02:00.093921
1410,7894,email_auth,spf,1,40,0,,2026-03-15 21:02:01.217325
1414,7891,dnssec_dane,dane,18885,27,0,,2026-03-15 21:02:01.298037
1422,7891,analysis_engine,synthesis,20463,969,0,,2026-03-15 21:02:01.459771
1679,7904,smtp_transport,smimea_openpgpkey,2,55,0,,2026-03-15 21:02:10.489746
1682,7904,ct_subdomains,secret_exposure,2,78,0,,2026-03-15 21:02:10.548453
1685,7904,smtp_transport,nmap_dns,0,84,0,,2026-03-15 21:02:10.60687
1688,7904,dnssec_dane,dnssec_ops,1,97,0,,2026-03-15 21:02:10.665472
1691,7904,dns_records,resolver_consensus,0,122,0,,2026-03-15 21:02:10.723784
1693,7904,dns_records,auth,0,161,0,,2026-03-15 21:02:10.782342
1696,7904,registrar_infra,ns_delegation,0,179,0,,2026-03-15 21:02:10.840799
1699,7904,ct_subdomains,security_txt,2,196,0,,2026-03-15 21:02:10.899448
1702,7904,registrar_infra,ns_fleet,1,632,0,,2026-03-15 21:02:10.95797
1705,7904,registrar_infra,delegation_consistency,1,645,0,,2026-03-15 21:02:11.016583
1708,7904,ct_subdomains,ai_surface,2,1307,0,,2026-03-15 21:02:11.075184
1711,7904,policy_records,bimi,1,2061,0,,2026-03-15 21:02:11.133733
1714,7904,dns_records,basic,0,2063,0,,2026-03-15 21:02:11.192227
1716,7904,policy_records,tlsrpt,1,2062,0,,2026-03-15 21:02:11.250892
1718,7904,policy_records,mta_sts,1,2075,0,,2026-03-15 21:02:11.309506
1720,7904,email_auth,dkim,1,2476,0,,2026-03-15 21:02:11.367901
1722,7904,ct_subdomains,ct_subdomains,2,20000,0,,2026-03-15 21:02:11.429854
1724,7904,dnssec_dane,dane,20002,2039,0,,2026-03-15 21:02:11.489814
1726,7904,smtp_transport,smtp_transport,22042,3854,0,,2026-03-15 21:02:11.548272
1728,7904,analysis_engine,synthesis,25896,4315,0,,2026-03-15 21:02:11.606909
1806,7909,registrar_infra,registrar,0,0,0,,2026-03-15 21:02:14.533358
1810,7909,email_auth,spf,0,7,0,,2026-03-15 21:02:14.59264
1813,7909,policy_records,caa,0,8,0,,2026-03-15 21:02:14.651092
1817,7909,email_auth,dmarc,0,8,0,,2026-03-15 21:02:14.709884
1820,7909,ct_subdomains,security_txt,0,10,0,,2026-03-15 21:02:14.768669
1821,7909,policy_records,tlsrpt,0,13,0,,2026-03-15 21:02:14.827412
1824,7909,dns_records,auth,0,27,0,,2026-03-15 21:02:14.88676
1827,7909,policy_records,mta_sts,0,32,0,,2026-03-15 21:02:14.945726
1829,7909,registrar_infra,https_svcb,0,38,0,,2026-03-15 21:02:15.082163
1832,7909,dnssec_dane,cds_cdnskey,0,51,0,,2026-03-15 21:02:15.141011
1835,7909,smtp_transport,nmap_dns,0,67,0,,2026-03-15 21:02:15.199796
1837,7909,registrar_infra,ns_delegation,0,72,0,,2026-03-15 21:02:15.258944
1840,7909,smtp_transport,smimea_openpgpkey,0,105,0,,2026-03-15 21:02:15.317775
1843,7909,dns_records,resolver_consensus,0,119,0,,2026-03-15 21:02:15.376954
1846,7909,policy_records,bimi,0,128,0,,2026-03-15 21:02:15.435804
1848,7909,dns_records,basic,0,151,0,,2026-03-15 21:02:15.494755
1850,7909,registrar_infra,ns_fleet,0,188,0,,2026-03-15 21:02:15.553625
1852,7909,ct_subdomains,secret_exposure,1,194,0,,2026-03-15 21:02:15.612201
1854,7909,dnssec_dane,dnssec_ops,0,196,0,,2026-03-15 21:02:15.670774
1856,7909,dnssec_dane,dnssec,0,256,0,,2026-03-15 21:02:15.729833
1857,7909,email_auth,dkim,0,322,0,,2026-03-15 21:02:15.78923
1858,7909,registrar_infra,delegation_consistency,1,449,0,,2026-03-15 21:02:15.847994
1860,7909,ct_subdomains,ai_surface,0,965,0,,2026-03-15 21:02:15.907237
1862,7909,ct_subdomains,ct_subdomains,0,20001,0,,2026-03-15 21:02:15.965998
1864,7909,dnssec_dane,dane,20002,120,0,,2026-03-15 21:02:16.024748
1866,7909,smtp_transport,smtp_transport,20123,602,0,,2026-03-15 21:02:16.083718
1868,7909,analysis_engine,synthesis,20726,9036,0,,2026-03-15 21:02:16.143037
2026,7916,dnssec_dane,cds_cdnskey,1,28,0,,2026-03-16 06:16:07.724639
2027,7916,registrar_infra,https_svcb,0,37,0,,2026-03-16 06:16:07.783749
2028,7916,email_auth,spf,1,37,0,,2026-03-16 06:16:07.842317
2029,7916,smtp_transport,smimea_openpgpkey,2,44,0,,2026-03-16 06:16:07.900919
2030,7916,dnssec_dane,dnssec,1,52,0,,2026-03-16 06:16:07.959369
2031,7916,email_auth,dmarc,2,62,0,,2026-03-16 06:16:08.018234
2032,7916,dns_records,auth,1,75,0,,2026-03-16 06:16:08.076751
2033,7916,registrar_infra,ns_delegation,0,76,0,,2026-03-16 06:16:08.135209
2034,7916,dnssec_dane,dnssec_ops,0,98,0,,2026-03-16 06:16:08.193702
2035,7916,dns_records,resolver_consensus,0,134,0,,2026-03-16 06:16:08.252536
2036,7916,policy_records,bimi,1,140,0,,2026-03-16 06:16:08.311279
2037,7916,policy_records,caa,1,154,0,,2026-03-16 06:16:08.369531
2038,7916,dns_records,basic,0,191,0,,2026-03-16 06:16:08.427901
2039,7916,policy_records,tlsrpt,3,189,0,,2026-03-16 06:16:08.487149
2040,7916,policy_records,mta_sts,3,191,0,,2026-03-16 06:16:08.546546
2041,7916,ct_subdomains,secret_exposure,2,193,0,,2026-03-16 06:16:08.604949
2042,7916,registrar_infra,registrar,1,210,0,,2026-03-16 06:16:08.663542
2043,7916,registrar_infra,delegation_consistency,0,225,0,,2026-03-16 06:16:08.721831
2044,7916,registrar_infra,ns_fleet,0,553,0,,2026-03-16 06:16:08.78021
2045,7916,email_auth,dkim,2,606,0,,2026-03-16 06:16:08.838831
2046,7916,ct_subdomains,security_txt,2,810,0,,2026-03-16 06:16:08.897339
2047,7916,ct_subdomains,ai_surface,2,1852,0,,2026-03-16 06:16:08.955954
2048,7916,smtp_transport,nmap_dns,0,3830,0,,2026-03-16 06:16:09.01463
2049,7916,ct_subdomains,ct_subdomains,2,22004,0,,2026-03-16 06:16:09.074449
2050,7916,dnssec_dane,dane,22006,0,0,,2026-03-16 06:16:09.133253
2051,7916,smtp_transport,smtp_transport,22006,0,0,,2026-03-16 06:16:09.191965
2052,7916,analysis_engine,synthesis,22006,1053,0,,2026-03-16 06:16:09.250493
190,7848,registrar_infra,registrar,2,0,0,,2026-03-14 23:04:11.424729
191,7848,policy_records,caa,0,5,0,,2026-03-14 23:04:11.484482
192,7848,email_auth,dmarc,1,17,0,,2026-03-14 23:04:11.543508
193,7848,registrar_infra,https_svcb,0,29,0,,2026-03-14 23:04:11.602871
194,7848,dnssec_dane,cds_cdnskey,0,32,0,,2026-03-14 23:04:11.661875
195,7848,smtp_transport,smimea_openpgpkey,1,38,0,,2026-03-14 23:04:11.720432
196,7848,dns_records,auth,0,49,0,,2026-03-14 23:04:11.779013
197,7848,dnssec_dane,dnssec,2,57,0,,2026-03-14 23:04:11.837488
198,7848,smtp_transport,nmap_dns,0,71,0,,2026-03-14 23:04:11.895929
199,7848,dnssec_dane,dnssec_ops,1,99,0,,2026-03-14 23:04:11.954584
200,7848,dns_records,resolver_consensus,2,120,0,,2026-03-14 23:04:12.013477
201,7848,email_auth,spf,1,172,0,,2026-03-14 23:04:12.071824
202,7848,registrar_infra,ns_delegation,2,172,0,,2026-03-14 23:04:12.130418
203,7848,ct_subdomains,secret_exposure,3,178,0,,2026-03-14 23:04:12.18887
204,7848,ct_subdomains,security_txt,1,519,0,,2026-03-14 23:04:12.24716
205,7848,registrar_infra,ns_fleet,1,620,0,,2026-03-14 23:04:12.30548
206,7848,registrar_infra,delegation_consistency,0,746,0,,2026-03-14 23:04:12.363817
207,7848,ct_subdomains,ai_surface,3,1528,0,,2026-03-14 23:04:12.422241
208,7848,policy_records,mta_sts,1,2033,0,,2026-03-14 23:04:12.48054
209,7848,policy_records,tlsrpt,1,2057,0,,2026-03-14 23:04:12.538757
210,7848,dns_records,basic,0,2092,0,,2026-03-14 23:04:12.597138
211,7848,policy_records,bimi,1,2303,0,,2026-03-14 23:04:12.655923
212,7848,email_auth,dkim,1,2494,0,,2026-03-14 23:04:12.714406
213,7848,ct_subdomains,ct_subdomains,1,60616,0,,2026-03-14 23:04:12.772631
214,7848,dnssec_dane,dane,60618,0,0,,2026-03-14 23:04:12.830772
215,7848,smtp_transport,smtp_transport,60618,2,0,,2026-03-14 23:04:12.888798
216,7848,analysis_engine,synthesis,60621,2,0,,2026-03-14 23:04:12.947363
217,7849,email_auth,spf,1,20,0,,2026-03-14 23:04:19.083362
218,7849,dns_records,auth,0,41,0,,2026-03-14 23:04:19.142305
219,7849,email_auth,dmarc,1,52,0,,2026-03-14 23:04:19.20044
220,7849,dnssec_dane,dnssec,0,69,0,,2026-03-14 23:04:19.258795
221,7849,smtp_transport,nmap_dns,0,78,0,,2026-03-14 23:04:19.317015
222,7849,registrar_infra,ns_delegation,1,155,0,,2026-03-14 23:04:19.375382
223,7849,policy_records,mta_sts,1,263,0,,2026-03-14 23:04:19.433963
224,7849,policy_records,bimi,1,372,0,,2026-03-14 23:04:19.49243
225,7849,dnssec_dane,cds_cdnskey,0,374,0,,2026-03-14 23:04:19.550611
226,7849,registrar_infra,https_svcb,0,376,0,,2026-03-14 23:04:19.609207
227,7849,ct_subdomains,security_txt,1,422,0,,2026-03-14 23:04:19.667637
228,7849,smtp_transport,smimea_openpgpkey,1,425,0,,2026-03-14 23:04:19.72603
229,7849,dns_records,resolver_consensus,1,455,0,,2026-03-14 23:04:19.784456
230,7849,policy_records,caa,0,488,0,,2026-03-14 23:04:19.842826
231,7849,registrar_infra,delegation_consistency,0,568,0,,2026-03-14 23:04:19.901129
232,7849,registrar_infra,registrar,1,737,0,,2026-03-14 23:04:19.959543
233,7849,dnssec_dane,dnssec_ops,0,823,0,,2026-03-14 23:04:20.017902
234,7849,registrar_infra,ns_fleet,0,1166,0,,2026-03-14 23:04:20.076173
235,7849,dns_records,basic,0,2026,0,,2026-03-14 23:04:20.134439
236,7849,policy_records,tlsrpt,1,2071,0,,2026-03-14 23:04:20.192996
237,7849,email_auth,dkim,1,2244,0,,2026-03-14 23:04:20.251332
238,7849,ct_subdomains,secret_exposure,3,2402,0,,2026-03-14 23:04:20.309955
239,7849,ct_subdomains,ai_surface,2,2772,0,,2026-03-14 23:04:20.368356
240,7849,ct_subdomains,ct_subdomains,1,51230,0,,2026-03-14 23:04:20.426518
241,7850,registrar_infra,registrar,0,0,0,,2026-03-14 23:04:20.477261
242,7849,dnssec_dane,dane,51232,40,0,,2026-03-14 23:04:20.484596
243,7850,email_auth,spf,0,7,0,,2026-03-14 23:04:20.538419
244,7849,smtp_transport,smtp_transport,51273,8607,0,,2026-03-14 23:04:20.542789
245,7850,email_auth,dmarc,0,10,0,,2026-03-14 23:04:20.599144
246,7849,analysis_engine,synthesis,59880,1,0,,2026-03-14 23:04:20.600976
247,7850,dns_records,auth,0,34,0,,2026-03-14 23:04:20.659718
248,7850,dnssec_dane,dnssec,0,45,0,,2026-03-14 23:04:20.722465
249,7850,registrar_infra,ns_delegation,0,46,0,,2026-03-14 23:04:20.783929
250,7850,smtp_transport,nmap_dns,0,66,0,,2026-03-14 23:04:20.844858
251,7850,dnssec_dane,cds_cdnskey,0,222,0,,2026-03-14 23:04:20.905174
252,7850,registrar_infra,https_svcb,0,242,0,,2026-03-14 23:04:20.965773
253,7850,policy_records,bimi,1,258,0,,2026-03-14 23:04:21.026194
254,7850,registrar_infra,delegation_consistency,0,358,0,,2026-03-14 23:04:21.086991
255,7850,ct_subdomains,security_txt,1,370,0,,2026-03-14 23:04:21.147452
256,7850,policy_records,mta_sts,1,381,0,,2026-03-14 23:04:21.207985
257,7850,policy_records,caa,0,383,0,,2026-03-14 23:04:21.268588
258,7850,dns_records,resolver_consensus,0,384,0,,2026-03-14 23:04:21.329063
259,7850,smtp_transport,smimea_openpgpkey,1,445,0,,2026-03-14 23:04:21.389486
260,7850,policy_records,tlsrpt,1,456,0,,2026-03-14 23:04:21.45013
261,7850,dnssec_dane,dnssec_ops,0,588,0,,2026-03-14 23:04:21.51059
262,7850,registrar_infra,ns_fleet,0,890,0,,2026-03-14 23:04:21.571147
